# 1:pos.x 2:pos.y 3:pos.z 4:volume 5:rho 6:vel.x 7:vel.y 8:vel.z 9:p 10:a 11:mu 12:k 13:mu_t 14:k_t 15:S 16:massf[0]-air 17:u 18:T 19:M_local 20:total_p
-1.607085283848300877e-02 2.256269089895616628e-02 0.000000000000000000e+00 3.699279295573324685e-08 5.105775536166813101e-03 1.591798053278217822e+02 -6.822915754182935189e+01 0.000000000000000000e+00 4.178720974293595418e+02 3.384970165644435269e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.046075539696949709e+05 2.850647729312906336e+02 5.116326010606037089e-01 4.995848596009122389e+02
-1.459615279891055342e-02 2.195308124808409422e-02 0.000000000000000000e+00 3.567477193425262793e-08 4.993374023004697182e-03 1.747702950872894689e+02 -6.704146035700267703e+01 0.000000000000000000e+00 4.050280006485260742e+02 3.369841645452455623e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.027827270611735294e+05 2.825223747733340360e+02 5.554790463552216062e-01 4.994680607627772133e+02
-1.309783738087956333e-02 2.140236456356442440e-02 0.000000000000000000e+00 3.449920167865120610e-08 4.864974614492097171e-03 1.913702487292040360e+02 -6.522210522183195280e+01 0.000000000000000000e+00 3.905400951176508784e+02 3.352405484315202102e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.006896880583329767e+05 2.796062962781604710e+02 6.030874387097392431e-01 4.993446335244282750e+02
-1.157832117091830808e-02 2.091145479200782337e-02 0.000000000000000000e+00 3.346627250670802370e-08 4.724011658888319087e-03 2.086613970149642228e+02 -6.244975357353226286e+01 0.000000000000000000e+00 3.747922462718971701e+02 3.332758434815104920e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.983442640148434148e+05 2.763385881246093163e+02 6.535313801544891943e-01 4.993256554734971928e+02
-1.004005433526123162e-02 2.048116681616852022e-02 0.000000000000000000e+00 3.257583608355230996e-08 4.568225601735017259e-03 2.266898231691311594e+02 -5.859655265983132466e+01 0.000000000000000000e+00 3.576132100141858814e+02 3.310526149213042117e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.957068461539881537e+05 2.726640662946821294e+02 7.072610626555391189e-01 4.992846985928601953e+02
-8.485518555950647551e-03 2.011221504380527464e-02 0.000000000000000000e+00 3.182754242661860452e-08 4.397863493174877791e-03 2.453735477669789020e+02 -5.357590584490688457e+01 0.000000000000000000e+00 3.390864120703967046e+02 3.285476300808505243e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.927563307709703222e+05 2.685533285366088876e+02 7.644384642489366888e-01 4.992567862447381231e+02
-6.917222896855506308e-03 1.980521216070885854e-02 0.000000000000000000e+00 3.122096263286441193e-08 4.214404102564560731e-03 2.644215660842929765e+02 -4.724492850593100002e+01 0.000000000000000000e+00 3.194821989618604334e+02 3.257761318221203624e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.895180144017563434e+05 2.640416186678402823e+02 8.245204986386124313e-01 4.991446433816400940e+02
-5.337699605910239953e-03 1.956066805378989595e-02 0.000000000000000000e+00 3.075569574417063559e-08 4.025981342883931842e-03 2.831568307682881596e+02 -3.954271074195302305e+01 0.000000000000000000e+00 2.996833800320131900e+02 3.228192825816881850e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.860933735831355152e+05 2.592703165414487216e+02 8.856489506609643847e-01 4.990739924269918788e+02
-3.749499861236899826e-03 1.937898890990542161e-02 0.000000000000000000e+00 3.043145837408020637e-08 3.831422708607292761e-03 3.016645345061707530e+02 -3.053313533829316384e+01 0.000000000000000000e+00 2.796221573616597311e+02 3.196463682271125890e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.824532155728265934e+05 2.541987500400651641e+02 9.485664189785445455e-01 4.990010700674985742e+02
-2.155189470191801789e-03 1.926047649569656225e-02 0.000000000000000000e+00 3.024815594422594830e-08 3.628201150410125062e-03 3.201431055294371504e+02 -2.020820790767372088e+01 0.000000000000000000e+00 2.591045620467599520e+02 3.161956342801356641e+02 1.846905172184936357e-05 2.624489778852644173e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.785351413175309135e+05 2.487399831165369903e+02 1.014499354844146328e+00 4.988743963388879479e+02
